48,48.8186456,2.2066618,11.9049997329712,0.0,1613732087000,0
49,48.8186524,2.2066694,11.5950002670288,0.0,1613732092000,0
50,48.8186655,2.2067016,11.2360000610352,0.0,1613732096793,0
51,48.8186293,2.2067208,10.8020000457764,0.0,1613732103000,0
52,48.8186433,2.2068322,11.4329996109009,0.0,1613732108000,0
53,48.8186579,2.2068241,11.2119998931885,0.0,1613732113000,0
54,48.818666,2.2068138,11.0129995346069,0.0,1613732117564,0
55,48.8186632,2.2068068,11.7829999923706,0.0,1613732123037,0
56,48.818644,2.2067983,11.4320001602173,0.0,1613732132000,0
57,48.818635,2.2067916,11.8559999465942,0.0,1613732137699,0
58,48.8186313,2.2067867,11.1909999847412,0.0,1613732142717,0
59,48.8186288,2.2067845,10.1350002288818,0.0,1613732152000,0
60,48.8186287,2.2067845,10.6040000915527,0.0,1613732157000,0
61,48.8186287,2.2067846,14.5419998168945,0.0,1613732161594,0
62,48.8186286,2.2067845,10.9029998779297,0.0,1613732166885,0
63,48.8186295,2.2067844,10.6070003509521,0.0,1613732177000,0
64,48.8186301,2.2067838,10.7799997329712,0.0,1613732182000,0
65,48.8186303,2.2067835,10.3680000305176,0.0,1613732187000,0
66,48.8186303,2.2067834,19.0020008087158,0.0,1613732192201,0
67,48.8186299,2.2067891,14.1330003738403,0.0,1613732198000,0
68,48.8186593,2.2067364,10.8590002059937,0.0,1613732213000,0
69,48.818674,2.2066944,24.4060001373291,0.0,1613732222000,0
70,48.8186815,2.2067004,13.5729999542236,0.0,1613732228000,0
71,48.8186736,2.2066824,11.8000001907349,0.0,1613732232524,0
72,48.8186842,2.2066757,12.3179998397827,0.0,1613732237541,0
73,48.818695,2.2066855,11.1070003509521,0.0,1613732242558,0
74,48.8186895,2.2066889,11.7410001754761,0.0,1613732247576,0
75,48.8186945,2.2066867,12.4549999237061,0.0,1613732252698,0
76,48.8187218,2.2066896,12.4989995956421,0.0,1613732262296,0
77,48.8187034,2.2066903,11.1639995574951,0.0,1613732268000,0
78,48.8186968,2.2066857,10.826000213623,0.0,1613732273000,0
79,48.8186923,2.2066641,10.9549999237061,0.0,1613732278000,0
80,48.8186952,2.206663,11.1820001602173,0.0,1613732282738,0
81,48.818691,2.2066608,16.82200050354,0.0,1613732287753,0
82,48.8186765,2.2066437,16.1040000915527,0.0,1613732294753,0
83,48.8186642,2.2066239,12.4809999465942,0.0,1613732300671,0
84,48.8186602,2.2066511,12.8979997634888,0.0,1613732301851,0
85,48.8186676,2.206676,20.0,0.0,1613732559705,0
86,48.8186698,2.2066592,68.4000015258789,0.0,1613732860665,0
87,48.8187037,2.2066997,13.5209999084473,0.0,1613733467209,0
88,48.8186845,2.2066929,13.6529998779297,0.0,1613734373458,0
89,48.8186845,2.2066929,13.6529998779297,0.0,1613735279189,0
90,48.8186978,2.2066962,14.0349998474121,0.0,1613736190187,0
91,48.8186941,2.2066892,20.1000003814697,0.0,1613740263061,0
92,48.8186941,2.2066892,20.1000003814697,0.0,1613740263061,0
93,48.8186863,2.2066819,16.375,0.0,1613740270157,0
